timestamp,status,card_present_flag,first_name,age,gender,txn_description,balance,amount,geometry,X,Y,merch_suburb,merch_state,merch_geometry,merch_X,merch_Y,coord_diff_km
2018-10-09T14:47:21.000+0000,authorized,1,Jessica,34,F,POS,25011.1,14.55,138.52 -35.01,-35.01,138.52,Albany,WA,117.88 -35.03,-35.03,117.88,1878.26
2018-10-09T15:00:00.000+0000,posted,,Tiffany,25,F,PAYMENT,6616.04,32,115.74 -31.72,-31.72,115.74,,,,0,0,0.00
2018-10-09T15:00:00.000+0000,posted,,Emily,43,F,PAYMENT,32693.21,101,145.35 -38.03,-38.03,145.35,,,,0,0,0.00
2018-10-09T15:01:49.000+0000,authorized,1,Barry,38,M,POS,7784.85,18.57,138.67 -34.86,-34.86,138.67,Bomaderry,NSW,150.6 -34.84,-34.84,150.6,1089.21
2018-10-09T15:14:48.000+0000,authorized,1,Natasha,40,F,SALES-POS,202191.53,27.54,143.83 -37.66,-37.66,143.83,Craigieburn,VIC,144.94 -37.6,-37.6,144.94,98.09
2018-10-09T15:27:47.000+0000,authorized,1,Michelle,19,F,SALES-POS,14193.74,35.71,150.82 -34.01,-34.01,150.82,Bondi Junction,NSW,151.25 -33.9,-33.9,151.25,41.55
2018-10-09T15:40:46.000+0000,authorized,0,Jonathan,38,M,SALES-POS,59038.93,80.99,130.98 -12.49,-12.49,130.98,Burleigh Heads,QLD,153.42 -28.1,-28.1,153.42,2907.25
2018-10-09T15:53:45.000+0000,authorized,1,Heather,41,F,POS,6871.66,60.26,144.93 -37.79,-37.79,144.93,Eltham,VIC,145.15 -37.71,-37.71,145.15,21.31
2018-10-09T16:00:00.000+0000,posted,,Stephanie,53,F,PAY/SALARY,6864.62,970.47,153.03 -27.51,-27.51,153.03,,,,0,0,0.00
2018-10-09T16:00:00.000+0000,posted,,Diana,26,F,INTER BANK,1129.37,92,153.41 -27.95,-27.95,153.41,,,,0,0,0.00
2018-10-09T16:00:00.000+0000,posted,,Paul,25,M,PAYMENT,12465.58,46,115.79 -31.94,-31.94,115.79,,,,0,0,0.00
2018-10-09T16:12:05.000+0000,authorized,1,Jessica,34,F,SALES-POS,24949.88,22.22,138.52 -35.01,-35.01,138.52,Mount Clarence,WA,117.91 -35.03,-35.03,117.91,1875.54
2018-10-09T16:35:20.000+0000,authorized,1,Michael,40,M,POS,18591.53,15.32,151.23 -33.96,-33.96,151.23,Campsie,NSW,151.1 -33.91,-33.91,151.1,13.23
2018-10-09T16:58:36.000+0000,authorized,1,Christopher,33,M,SALES-POS,65901.31,28.15,145.13 -37.70,-37.7,145.13,South Yarra,VIC,145 -37.84,-37.84,145,19.33
2018-10-09T17:00:00.000+0000,posted,,Tyler,44,M,PAYMENT,10573.54,27,144.79 -37.73,-37.73,144.79,,,,0,0,0.00
2018-10-09T17:00:00.000+0000,posted,,Michael,38,M,PAY/SALARY,1561.23,1002.13,151.23 -33.94,-33.94,151.23,,,,0,0,0.00
2018-10-09T17:00:00.000+0000,posted,,Renee,38,F,PAY/SALARY,21581.92,1541.12,144.89 -37.81,-37.81,144.89,,,,0,0,0.00
2018-10-09T17:00:00.000+0000,posted,,Derek,20,M,PAY/SALARY,5981.11,1099.7,145.04 -37.92,-37.92,145.04,,,,0,0,0.00
2018-10-09T17:00:00.000+0000,posted,,Ruth,47,F,PAY/SALARY,7532.54,1272.47,115.72 -32.28,-32.28,115.72,,,,0,0,0.00
2018-10-09T17:00:00.000+0000,posted,,Gregory,42,M,INTER BANK,5481.12,20,150.90 -33.78,-33.78,150.9,,,,0,0,0.00
2018-10-09T17:00:00.000+0000,posted,,Scott,23,M,PAY/SALARY,7323.66,982.71,150.90 -34.37,-34.37,150.9,,,,0,0,0.00
2018-10-09T17:00:00.000+0000,posted,,Kimberly,35,F,PAYMENT,5227.94,1180,150.62 -33.76,-33.76,150.62,,,,0,0,0.00
2018-10-09T17:17:44.000+0000,authorized,1,Virginia,20,F,POS,7811.75,17.14,115.79 -31.79,-31.79,115.79,Warwick,WA,115.81 -31.84,-31.84,115.81,5.88
2018-10-09T17:36:36.000+0000,authorized,1,Edward,19,M,SALES-POS,10712.54,23.18,115.98 -32.07,-32.07,115.98,Bibra Lake,WA,115.8 -32.1,-32.1,115.8,17.30
2018-10-09T17:55:28.000+0000,authorized,1,Natasha,40,F,SALES-POS,202153.32,38.21,143.83 -37.66,-37.66,143.83,Tarneit,VIC,144.69 -37.84,-37.84,144.69,78.30
2018-10-09T18:00:00.000+0000,posted,,Sarah,46,F,PAYMENT,22688.41,45,151.09 -33.91,-33.91,151.09,,,,0,0,0.00
2018-10-09T18:00:00.000+0000,posted,,Ryan,38,M,INTER BANK,43693.72,29,151.27 -33.90,-33.9,151.27,,,,0,0,0.00
2018-10-09T18:00:00.000+0000,posted,,Natasha,40,F,PAYMENT,202124.32,29,143.83 -37.66,-37.66,143.83,,,,0,0,0.00
2018-10-09T18:24:30.000+0000,authorized,1,Richard,24,M,POS,15580.63,33.56,152.99 -27.49,-27.49,152.99,Brisbane City,QLD,153.03 -27.47,-27.47,153.03,4.53
2018-10-09T18:56:46.000+0000,authorized,0,Linda,24,F,POS,6684.55,27.37,116.00 -31.88,-31.88,116,Mount Hawthorn,WA,115.84 -31.92,-31.92,115.84,15.76
2018-10-09T19:00:00.000+0000,posted,,Susan,20,F,INTER BANK,7837.78,115,150.68 -33.79,-33.79,150.68,,,,0,0,0.00
2018-10-09T19:17:59.000+0000,authorized,1,Edward,19,M,SALES-POS,10651.37,61.17,115.98 -32.07,-32.07,115.98,Mirrabooka,WA,115.86 -31.87,-31.87,115.86,24.98
2018-10-09T19:37:59.000+0000,authorized,1,Diana,26,F,POS,1115.85,13.52,153.41 -27.95,-27.95,153.41,Ormeau,QLD,153.25 -27.76,-27.76,153.25,26.37
2018-10-09T19:57:59.000+0000,authorized,1,Christopher,33,M,POS,65886.48,14.83,145.13 -37.70,-37.7,145.13,Wantirna South,VIC,145.24 -37.87,-37.87,145.24,21.26
2018-10-09T20:00:00.000+0000,posted,,Billy,52,M,PAYMENT,14056.85,20,116.02 -31.87,-31.87,116.02,,,,0,0,0.00
2018-10-09T20:00:00.000+0000,posted,,Matthew,39,M,PAYMENT,13728.52,34,145.17 -37.84,-37.84,145.17,,,,0,0,0.00
2018-10-09T20:21:57.000+0000,authorized,1,Tonya,27,F,POS,7121.06,5.99,116.06 -32.00,-32,116.06,Fremantle,WA,115.75 -32.05,-32.05,115.75,29.78
2018-10-09T20:46:20.000+0000,authorized,1,Michelle,19,F,POS,14169.36,24.38,150.82 -34.01,-34.01,150.82,Dee Why,NSW,151.28 -33.76,-33.76,151.28,50.81
2018-10-09T21:00:00.000+0000,posted,,Tim,40,M,INTER BANK,68537.45,88,115.83 -31.90,-31.9,115.83,,,,0,0,0.00
2018-10-09T21:09:09.000+0000,authorized,0,Joseph,21,M,SALES-POS,7648.94,84.05,147.08 -37.97,-37.97,147.08,Sydney,NSW,151.21 -33.87,-33.87,151.21,588.86
2018-10-09T21:29:59.000+0000,authorized,1,Jessica,34,F,SALES-POS,24826.18,123.7,138.52 -35.01,-35.01,138.52,Perth,WA,115.86 -31.95,-31.95,115.86,2126.61
2018-10-09T21:50:49.000+0000,authorized,1,Kenneth,35,M,POS,14212.33,26.41,153.02 -27.66,-27.66,153.02,Ringwood,QLD,152.23 -27.52,-27.52,152.23,79.48
2018-10-09T22:00:00.000+0000,posted,,Tyler,44,M,PAYMENT,10414.54,159,144.79 -37.73,-37.73,144.79,,,,0,0,0.00
2018-10-09T22:00:00.000+0000,posted,,Brian,42,M,PAYMENT,115110.97,187,148.16 -23.52,-23.52,148.16,,,,0,0,0.00
2018-10-09T22:23:19.000+0000,authorized,1,Heather,41,F,SALES-POS,6843.8,27.86,144.93 -37.79,-37.79,144.93,Mount Waverley,VIC,145.14 -37.89,-37.89,145.14,21.56
2018-10-09T23:00:00.000+0000,posted,,Daniel,22,M,PAYMENT,8521.69,40,255.00 -573.00,-573,255,,,,0,0,0.00
2018-10-09T23:03:14.000+0000,authorized,1,Joseph,37,M,SALES-POS,5215.37,7.55,153.32 -27.93,-27.93,153.32,Biggera Waters,QLD,153.39 -27.93,-27.93,153.39,6.88
2018-10-09T23:30:16.000+0000,authorized,0,Tonya,27,F,POS,7106.8,14.26,116.06 -32.00,-32,116.06,Southern River,WA,115.95 -32.1,-32.1,115.95,15.22
2018-10-09T23:57:17.000+0000,authorized,1,Kimberly,35,F,POS,5194.25,33.69,150.62 -33.76,-33.76,150.62,Parramatta,NSW,151.02 -33.81,-33.81,151.02,37.42
2018-10-10T01:11:59.000+0000,authorized,1,Robert,26,M,SALES-POS,10099.71,11.23,144.89 -37.69,-37.69,144.89,Alexandria,NSW,151.2 -33.92,-33.92,151.2,707.28
2018-10-10T01:34:13.000+0000,authorized,1,Virginia,20,F,SALES-POS,7745.8,65.95,115.79 -31.79,-31.79,115.79,Clontarf,NSW,151.26 -33.81,-33.81,151.26,3310.26
2018-10-10T01:56:26.000+0000,authorized,1,Kenneth,35,M,SALES-POS,14180.09,32.24,153.02 -27.66,-27.66,153.02,Toowoomba City,QLD,151.95 -27.56,-27.56,151.95,106.13
2018-10-10T02:00:00.000+0000,posted,,Jonathan,38,M,PAYMENT,58961.93,77,130.98 -12.49,-12.49,130.98,,,,0,0,0.00
2018-10-10T02:29:59.000+0000,authorized,1,Tim,40,M,SALES-POS,68484.19,53.26,115.83 -31.90,-31.9,115.83,Sorrento,WA,115.76 -31.82,-31.82,115.76,11.10
2018-10-10T03:00:00.000+0000,posted,,Jessica,34,F,INTER BANK,24657.18,169,138.52 -35.01,-35.01,138.52,,,,0,0,0.00
2018-10-10T04:02:46.000+0000,authorized,1,Renee,38,F,POS,21557.95,23.97,144.89 -37.81,-37.81,144.89,Hamilton,VIC,142.03 -37.74,-37.74,142.03,251.76
2018-10-10T04:30:33.000+0000,authorized,1,Heather,41,F,SALES-POS,6820.66,23.14,144.93 -37.79,-37.79,144.93,Lyndhurst,VIC,145.25 -38.08,-38.08,145.25,42.80
2018-10-10T04:58:19.000+0000,authorized,1,Jeffrey,30,M,POS,3914.55,50.56,153.05 -27.61,-27.61,153.05,Oodnadatta,SA,135.45 -27.55,-27.55,135.45,1735.12
2018-10-10T06:00:00.000+0000,posted,,Michael,40,M,INTER BANK,18570.53,21,151.23 -33.96,-33.96,151.23,,,,0,0,0.00
2018-10-10T06:00:00.000+0000,posted,,Fernando,19,M,PAYMENT,15392.01,27,146.94 -36.04,-36.04,146.94,,,,0,0,0.00
2018-10-10T06:00:00.000+0000,posted,,Kristin,43,F,PAYMENT,6930.19,29,144.95 -37.76,-37.76,144.95,,,,0,0,0.00
2018-10-10T07:00:00.000+0000,posted,,Isaiah,23,M,INTER BANK,17332.56,25,151.27 -33.76,-33.76,151.27,,,,0,0,0.00
2018-10-10T07:00:00.000+0000,posted,,Ricky,43,M,INTER BANK,19966.06,39,145.16 -37.84,-37.84,145.16,,,,0,0,0.00
2018-10-10T07:18:10.000+0000,authorized,0,Renee,38,F,POS,21523.89,34.06,144.89 -37.81,-37.81,144.89,Parramatta,NSW,151 -33.82,-33.82,151,707.86
2018-10-10T08:00:00.000+0000,posted,,Patrick,46,M,INTER BANK,266404.07,22,144.99 -37.90,-37.9,144.99,,,,0,0,0.00
2018-10-10T08:00:00.000+0000,posted,,Karen,26,F,PAYMENT,9619.64,55,149.03 -34.97,-34.97,149.03,,,,0,0,0.00
2018-10-10T08:00:00.000+0000,posted,,Ruth,47,F,PAYMENT,7474.54,58,115.72 -32.28,-32.28,115.72,,,,0,0,0.00
2018-10-10T08:00:42.000+0000,authorized,1,Jacqueline,30,F,SALES-POS,3431.01,31.53,138.63 -34.93,-34.93,138.63,Willunga,SA,138.56 -35.27,-35.27,138.56,38.38
2018-10-10T08:09:28.000+0000,authorized,0,Renee,38,F,POS,21515.61,8.28,144.89 -37.81,-37.81,144.89,Ringwood,VIC,145.23 -37.81,-37.81,145.23,29.90
2018-10-10T08:18:14.000+0000,authorized,1,Tiffany,25,F,SALES-POS,6589.32,26.72,115.74 -31.72,-31.72,115.74,Warwick,WA,115.81 -31.84,-31.84,115.81,14.91
2018-10-10T08:27:01.000+0000,authorized,1,Tiffany,25,F,SALES-POS,6565.02,24.3,115.74 -31.72,-31.72,115.74,Attadale,WA,115.8 -32.03,-32.03,115.8,34.97
2018-10-10T08:35:47.000+0000,authorized,1,Mackenzie,18,F,SALES-POS,5290.87,13.52,150.79 -33.64,-33.64,150.79,Busselton,WA,115.34 -33.65,-33.65,115.34,3268.71
2018-10-10T08:44:33.000+0000,authorized,1,Alexander,38,M,SALES-POS,19033.85,18.81,143.88 -37.66,-37.66,143.88,Melbourne,VIC,144.97 -37.81,-37.81,144.97,97.40
2018-10-10T08:53:19.000+0000,authorized,1,Tiffany,25,F,POS,6550.49,14.53,115.74 -31.72,-31.72,115.74,Morley,WA,115.9 -31.9,-31.9,115.9,25.11
2018-10-10T09:00:00.000+0000,posted,,Christine,39,F,INTER BANK,14178.64,25,151.04 -33.80,-33.8,151.04,,,,0,0,0.00
2018-10-10T09:00:00.000+0000,posted,,Ryan,31,M,PAYMENT,5656.83,36,150.92 -33.77,-33.77,150.92,,,,0,0,0.00
2018-10-10T09:01:04.000+0000,authorized,1,Michael,40,M,SALES-POS,18563.21,7.32,151.23 -33.96,-33.96,151.23,Wetherill Park,NSW,150.92 -33.84,-33.84,150.92,31.60
2018-10-10T09:05:32.000+0000,authorized,1,Scott,23,M,SALES-POS,7317.62,6.04,150.90 -34.37,-34.37,150.9,Belmore,NSW,151.09 -33.92,-33.92,151.09,53.06
2018-10-10T09:09:59.000+0000,authorized,0,Michael,40,M,SALES-POS,18549.74,13.47,151.23 -33.96,-33.96,151.23,North Sydney,NSW,151.21 -33.84,-33.84,151.21,13.49
2018-10-10T09:14:27.000+0000,authorized,0,Ronald,25,M,SALES-POS,5548.93,9.77,145.73 -17.03,-17.03,145.73,Cairns City,QLD,145.78 -16.92,-16.92,145.78,13.35
2018-10-10T09:18:55.000+0000,authorized,1,Renee,38,F,POS,21482.69,32.92,144.89 -37.81,-37.81,144.89,Keysborough,VIC,145.17 -37.99,-37.99,145.17,31.72
2018-10-10T09:23:23.000+0000,authorized,1,Craig,28,M,SALES-POS,44802.16,20.6,151.12 -33.89,-33.89,151.12,Margaret River,WA,115.07 -33.95,-33.95,115.07,3312.55
2018-10-10T09:27:51.000+0000,authorized,1,Diana,26,F,POS,1052.85,63,153.41 -27.95,-27.95,153.41,Alexandria,NSW,151.2 -33.9,-33.9,151.2,695.10
2018-10-10T09:32:19.000+0000,authorized,0,Tiffany,25,F,POS,6527.22,23.27,115.74 -31.72,-31.72,115.74,Morley,WA,115.9 -31.9,-31.9,115.9,25.11
2018-10-10T09:36:47.000+0000,authorized,1,Jessica,34,F,SALES-POS,24650.85,6.33,138.52 -35.01,-35.01,138.52,Port Adelaide,SA,138.5 -34.85,-34.85,138.5,17.90
2018-10-10T09:41:14.000+0000,authorized,1,Michael,40,M,SALES-POS,18382.53,167.21,151.23 -33.96,-33.96,151.23,Balingup,WA,115.97 -33.79,-33.79,115.97,3242.51
2018-10-10T09:45:42.000+0000,authorized,1,Richard,24,M,SALES-POS,15554.72,25.91,152.99 -27.49,-27.49,152.99,Regents Park,QLD,153.03 -27.67,-27.67,153.03,20.42
2018-10-10T09:50:10.000+0000,authorized,1,Kimberly,35,F,SALES-POS,5170.93,23.32,150.62 -33.76,-33.76,150.62,Chatswood,NSW,151.18 -33.8,-33.8,151.18,52.01
2018-10-10T09:54:38.000+0000,authorized,1,Michael,40,M,SALES-POS,18360.44,22.09,151.23 -33.96,-33.96,151.23,North Ryde,NSW,151.12 -33.78,-33.78,151.12,22.47
2018-10-10T09:59:06.000+0000,authorized,1,Tim,40,M,POS,68391.33,92.86,115.83 -31.90,-31.9,115.83,Melbourne,VIC,144.97 -37.81,-37.81,144.97,2729.91
2018-10-10T10:00:00.000+0000,posted,,Rhonda,40,F,PAYMENT,4513.77,32,153.10 -27.66,-27.66,153.1,,,,0,0,0.00
2018-10-10T10:00:00.000+0000,posted,,Susan,20,F,INTER BANK,7798.78,39,150.68 -33.79,-33.79,150.68,,,,0,0,0.00
2018-10-10T10:00:00.000+0000,posted,,Richard,22,M,PAYMENT,8535.5,34,145.03 -37.88,-37.88,145.03,,,,0,0,0.00
2018-10-10T10:00:00.000+0000,posted,,Abigail,40,F,PAYMENT,16206.61,80,138.58 -34.96,-34.96,138.58,,,,0,0,0.00
2018-10-10T10:00:00.000+0000,posted,,Luis,27,M,PAYMENT,10105.29,29,144.71 -37.58,-37.58,144.71,,,,0,0,0.00
2018-10-10T10:00:00.000+0000,posted,,Joseph,21,M,PAYMENT,7618.94,30,147.08 -37.97,-37.97,147.08,,,,0,0,0.00
2018-10-10T10:18:10.000+0000,authorized,1,Barry,38,M,POS,7771.47,13.38,138.67 -34.86,-34.86,138.67,Bomaderry,NSW,150.61 -34.85,-34.85,150.61,1090.05
2018-10-10T10:40:54.000+0000,authorized,1,Tyler,44,M,SALES-POS,10390.27,24.27,144.79 -37.73,-37.73,144.79,Malvern,VIC,145.03 -37.85,-37.85,145.03,24.98
2018-10-10T11:00:00.000+0000,posted,,Isaiah,23,M,PAY/SALARY,21236.51,3903.95,151.27 -33.76,-33.76,151.27,,,,0,0,0.00
2018-10-10T11:01:00.000+0000,authorized,0,Craig,28,M,POS,44763.25,38.91,151.12 -33.89,-33.89,151.12,Brisbane City,QLD,153.02 -27.47,-27.47,153.02,737.40
2018-10-10T11:07:20.000+0000,authorized,1,James,28,M,POS,12911.42,11.88,147.63 -22.84,-22.84,147.63,Wagga Wagga,NSW,147.42 -35.12,-35.12,147.42,1367.15
2018-10-10T11:13:40.000+0000,authorized,1,Craig,28,M,POS,44748.6,14.65,151.12 -33.89,-33.89,151.12,Liverpool,NSW,150.92 -33.91,-33.91,150.92,18.61
2018-10-10T11:19:59.000+0000,authorized,1,Barry,38,M,POS,7717.37,54.1,138.67 -34.86,-34.86,138.67,Yass,NSW,148.91 -34.83,-34.83,148.91,935.12
2018-10-10T11:26:19.000+0000,authorized,1,Timothy,20,M,POS,8587.03,17.17,145.23 -37.86,-37.86,145.23,Haymarket,NSW,151.21 -33.88,-33.88,151.21,697.78
2018-10-10T11:32:39.000+0000,authorized,1,Ronald,25,M,SALES-POS,5539.22,9.71,145.73 -17.03,-17.03,145.73,Wynyard,TAS,145.72 -41,-41,145.72,2668.31
2018-10-10T11:38:59.000+0000,authorized,1,Christopher,33,M,POS,65879.98,6.5,145.13 -37.70,-37.7,145.13,Hawthorn East,VIC,145.05 -37.85,-37.85,145.05,18.12
2018-10-10T11:45:18.000+0000,authorized,1,Christine,39,F,POS,14168.51,10.13,151.04 -33.80,-33.8,151.04,Kogarah,NSW,151.13 -33.96,-33.96,151.13,19.66
2018-10-10T11:51:38.000+0000,authorized,1,Ashley,25,F,POS,10004.81,30.53,150.50 -23.40,-23.4,150.5,Alpine,NSW,150.52 -34.41,-34.41,150.52,1225.62
2018-10-10T11:57:58.000+0000,authorized,1,Michelle,19,F,SALES-POS,14162.09,7.27,150.82 -34.01,-34.01,150.82,Bankstown,NSW,151.03 -33.92,-33.92,151.03,21.82
2018-10-10T12:00:00.000+0000,posted,,Marissa,23,F,PAY/SALARY,15659.88,1626.48,145.01 -37.93,-37.93,145.01,,,,0,0,0.00
2018-10-10T12:00:00.000+0000,posted,,Karen,26,F,PAYMENT,9573.64,46,149.03 -34.97,-34.97,149.03,,,,0,0,0.00
2018-10-10T12:00:00.000+0000,posted,,Tonya,27,F,INTER BANK,7049.8,57,116.06 -32.00,-32,116.06,,,,0,0,0.00
2018-10-10T12:00:00.000+0000,posted,,Eric,22,M,PAY/SALARY,11101.21,983.36,151.18 -33.80,-33.8,151.18,,,,0,0,0.00
2018-10-10T12:13:04.000+0000,authorized,1,Barry,38,M,SALES-POS,7620.7,96.67,138.67 -34.86,-34.86,138.67,Melbourne,VIC,144.97 -37.81,-37.81,144.97,653.23
2018-10-10T12:32:18.000+0000,authorized,1,Alexander,38,M,SALES-POS,18875.98,157.87,143.88 -37.66,-37.66,143.88,Armidale,NSW,151.64 -30.49,-30.49,151.64,1071.07
2018-10-10T12:51:32.000+0000,authorized,0,Antonio,26,M,POS,6746.7,27.26,115.78 -31.90,-31.9,115.78,Rockingham,WA,115.73 -32.28,-32.28,115.73,42.56
2018-10-10T13:00:00.000+0000,posted,,Jeffrey,24,M,PAY/SALARY,4756.59,1408.08,145.00 -37.83,-37.83,145,,,,0,0,0.00
2018-10-10T13:00:00.000+0000,posted,,Ronald,25,M,INTER BANK,5513.22,26,145.73 -17.03,-17.03,145.73,,,,0,0,0.00
2018-10-10T13:00:00.000+0000,posted,,Ronald,25,M,INTER BANK,5352.22,161,145.73 -17.03,-17.03,145.73,,,,0,0,0.00
2018-10-10T13:00:00.000+0000,posted,,Kristin,43,F,PAY/SALARY,7998.23,1068.04,144.95 -37.76,-37.76,144.95,,,,0,0,0.00
2018-10-10T13:10:46.000+0000,authorized,1,Matthew,39,M,SALES-POS,13671.35,57.17,145.17 -37.84,-37.84,145.17,Chelsea,VIC,145.12 -38.05,-38.05,145.12,23.79
2018-10-10T13:29:59.000+0000,authorized,1,Kimberly,24,F,POS,5150.13,54.51,145.45 -37.74,-37.74,145.45,Sydney,NSW,151.21 -33.87,-33.87,151.21,675.03
2018-10-10T13:49:13.000+0000,authorized,1,Michelle,19,F,SALES-POS,14145.75,16.34,150.82 -34.01,-34.01,150.82,Busselton,WA,115.34 -33.65,-33.65,115.34,3264.47
2018-10-10T14:00:00.000+0000,posted,,Diana,26,F,PAY/SALARY,2066.52,1013.67,153.41 -27.95,-27.95,153.41,,,,0,0,0.00
2018-10-10T14:00:00.000+0000,posted,,Kenneth,29,M,PAYMENT,18554.14,56,121.48 -30.75,-30.75,121.48,,,,0,0,0.00
2018-10-10T14:00:00.000+0000,posted,,Ryan,31,M,PAYMENT,5582.83,74,150.92 -33.77,-33.77,150.92,,,,0,0,0.00
2018-10-10T14:04:18.000+0000,authorized,1,Matthew,39,M,SALES-POS,13641.95,29.4,145.17 -37.84,-37.84,145.17,Elsternwick,VIC,145 -37.88,-37.88,145,15.59
2018-10-10T14:14:07.000+0000,authorized,1,Robert,26,M,SALES-POS,10080.67,19.04,144.89 -37.69,-37.69,144.89,Flemington,VIC,144.93 -37.79,-37.79,144.93,11.68
2018-10-10T14:23:55.000+0000,authorized,1,Michelle,19,F,POS,14105.88,39.87,150.82 -34.01,-34.01,150.82,Cabramatta West,NSW,150.91 -33.89,-33.89,150.91,15.73
2018-10-10T14:33:43.000+0000,authorized,1,Tonya,27,F,SALES-POS,7030.44,19.36,116.06 -32.00,-32,116.06,Cannington,WA,115.94 -32.02,-32.02,115.94,11.54
2018-10-10T14:43:31.000+0000,authorized,1,Susan,19,F,POS,9494.79,7.59,145.15 -37.76,-37.76,145.15,Melbourne,VIC,144.96 -37.81,-37.81,144.96,17.62
2018-10-10T14:53:19.000+0000,authorized,1,Kenneth,35,M,POS,14131.45,48.64,153.02 -27.66,-27.66,153.02,Ormeau,QLD,153.25 -27.79,-27.79,153.25,26.89
2018-10-10T15:00:00.000+0000,posted,,Debra,18,F,PAYMENT,6138.3,36,138.61 -34.89,-34.89,138.61,,,,0,0,0.00
2018-10-10T15:00:00.000+0000,posted,,Ryan,38,M,PAYMENT,43658.72,35,151.27 -33.90,-33.9,151.27,,,,0,0,0.00
2018-10-10T15:01:59.000+0000,authorized,1,Ashley,25,F,POS,9973.58,31.23,150.50 -23.40,-23.4,150.5,Alpine,NSW,150.52 -34.41,-34.41,150.52,1225.62
2018-10-10T15:08:14.000+0000,authorized,1,Barry,38,M,SALES-POS,7582.1,38.6,138.67 -34.86,-34.86,138.67,Nowra,NSW,150.6 -34.87,-34.87,150.6,1089.01
2018-10-10T15:14:29.000+0000,authorized,1,Jessica,34,F,SALES-POS,24625.37,25.48,138.52 -35.01,-35.01,138.52,South Nowra,NSW,150.6 -34.91,-34.91,150.6,1101.46
2018-10-10T15:20:44.000+0000,authorized,1,Susan,19,F,SALES-POS,9480.38,14.41,145.15 -37.76,-37.76,145.15,Chirnside Park,VIC,145.31 -37.76,-37.76,145.31,14.08
2018-10-10T15:26:59.000+0000,authorized,0,Michael,44,M,SALES-POS,6375.07,133.64,145.18 -37.90,-37.9,145.18,Melbourne,VIC,144.97 -37.81,-37.81,144.97,21.00
2018-10-10T15:33:14.000+0000,authorized,1,Michelle,19,F,POS,14007.06,98.82,150.82 -34.01,-34.01,150.82,Riverwood,NSW,151.06 -33.94,-33.94,151.06,23.49
2018-10-10T15:39:29.000+0000,authorized,1,Kenneth,29,M,SALES-POS,18536.02,18.12,121.48 -30.75,-30.75,121.48,Loganholme,QLD,152.87 -30.8,-30.8,152.87,2992.21
2018-10-10T15:45:44.000+0000,authorized,1,Diana,26,F,SALES-POS,2059.52,7,153.41 -27.95,-27.95,153.41,Bondi Junction,NSW,151.25 -33.89,-33.89,151.25,692.60
2018-10-10T15:51:59.000+0000,authorized,1,Diana,26,F,SALES-POS,2014.41,45.11,153.41 -27.95,-27.95,153.41,Pimpama,QLD,153.32 -27.82,-27.82,153.32,16.97
2018-10-10T15:58:14.000+0000,authorized,1,Fernando,19,M,POS,15368.34,23.67,146.94 -36.04,-36.04,146.94,Essendon,VIC,144.91 -37.75,-37.75,144.91,262.47
2018-10-10T16:00:00.000+0000,posted,,Lucas,21,M,PAYMENT,12130.6,55,115.81 -31.82,-31.82,115.81,,,,0,0,0.00
2018-10-10T16:00:00.000+0000,posted,,Jessica,34,F,PAY/SALARY,28529.1,3903.73,138.52 -35.01,-35.01,138.52,,,,0,0,0.00
2018-10-10T16:00:00.000+0000,posted,,Susan,20,F,PAYMENT,7763.78,35,150.68 -33.79,-33.79,150.68,,,,0,0,0.00
2018-10-10T16:00:00.000+0000,posted,,Antonio,26,M,PAY/SALARY,7845.61,1098.91,115.78 -31.90,-31.9,115.78,,,,0,0,0.00
2018-10-10T16:00:00.000+0000,posted,,Jonathan,38,M,PAY/SALARY,61609.31,2647.38,130.98 -12.49,-12.49,130.98,,,,0,0,0.00
2018-10-10T16:13:05.000+0000,authorized,1,Christopher,33,M,POS,65871.56,8.42,145.13 -37.70,-37.7,145.13,Windsor,VIC,144.99 -37.85,-37.85,144.99,20.75
2018-10-10T16:31:16.000+0000,authorized,1,Ronald,25,M,SALES-POS,5343.53,8.69,145.73 -17.03,-17.03,145.73,Dampier Peninsula,WA,122.67 -16.98,-16.98,122.67,2453.35
2018-10-10T16:49:27.000+0000,authorized,1,Renee,38,F,SALES-POS,21428.28,54.41,144.89 -37.81,-37.81,144.89,Eagle Farm,QLD,153.08 -27.41,-27.41,153.08,1387.87
2018-10-10T17:00:00.000+0000,posted,,Michele,30,F,PAY/SALARY,8854.58,1158.15,145.04 -37.85,-37.85,145.04,,,,0,0,0.00
2018-10-10T17:00:00.000+0000,posted,,Tyler,69,M,PAY/SALARY,9239.26,1043.12,144.96 -37.76,-37.76,144.96,,,,0,0,0.00
2018-10-10T17:00:00.000+0000,posted,,Daniel,22,M,PAYMENT,8488.69,33,255.00 -573.00,-573,255,,,,0,0,0.00
2018-10-10T17:00:00.000+0000,posted,,Susan,20,F,PAY/SALARY,9159.27,1395.49,150.68 -33.79,-33.79,150.68,,,,0,0,0.00
2018-10-10T17:00:00.000+0000,posted,,Matthew,39,M,PAY/SALARY,16713.09,3071.14,145.17 -37.84,-37.84,145.17,,,,0,0,0.00
2018-10-10T17:00:00.000+0000,posted,,Karen,26,F,PAYMENT,9523.64,50,149.03 -34.97,-34.97,149.03,,,,0,0,0.00
